file_A;onset_A;offset_A;#item_A;phone_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question;d(A, B)
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.140732783522
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.128736899473
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.126423394808
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.121639446188
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.12185636234
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.122952327437
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.124016628142
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.106024332692
geo020s08a0119v02;0.687219;0.909731;#i169;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.120432027897
geo020s08a0120v02;0.524959;0.722921;#i175;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.123631741606
geo020s08a0127v02;0.554576;0.748508;#i183;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.106286774452
geo020s08a0128v02;0.702673;0.874722;#i187;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.113161810784
geo020s08a0158v02;0.656856;0.87783;#i224;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.126532046442
geo020s08a0191v02;0.635949;0.835588;#i255;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.121042481889
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.12363736053
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.108344822304
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.118095145791
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.13248643777
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.145247686572
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.159138739808
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.12728830699
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0116v02;0.651338;0.837602;#i163;p>a;she;a;0.14262042265
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.110632554606
geo020s08a0008v02;0.651875;0.875807;#i7;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.117591676101
geo020s08a0064v02;0.602567;0.805867;#i77;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.130637531656
geo020s08a0067v02;0.669085;0.866517;#i82;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.123952421612
geo020s08a0068v02;0.573515;0.763737;#i84;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.138934309079
geo020s08a0069v02;0.667648;0.897114;#i85;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.138152631658
geo020s08a0070v02;0.464491;0.650079;#i87;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.139683858622
geo020s08a0081v02;0.713665;0.892535;#i106;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.138078080907
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.145632375334
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.0955019796473
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.0971181525484
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.0896196465332
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.0962301631676
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.139417110995
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.135792821713
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.133967711685
geo020s08a0116v02;0.651338;0.837602;#i163;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.120432027897
geo020s08a0120v02;0.524959;0.722921;#i175;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.0935402378296
geo020s08a0127v02;0.554576;0.748508;#i183;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.13699857049
geo020s08a0128v02;0.702673;0.874722;#i187;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.131671709042
geo020s08a0158v02;0.656856;0.87783;#i224;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.151061495255
geo020s08a0191v02;0.635949;0.835588;#i255;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.140777753257
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.131596830464
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.13270840118
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.142098761094
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.132813063952
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.101885324296
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.121505960709
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.126452159574
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0119v02;0.687219;0.909731;#i169;pa;she;a;0.125303047022
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.109578037929
geo020s08a0008v02;0.651875;0.875807;#i7;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.121690923208
geo020s08a0064v02;0.602567;0.805867;#i77;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.135931795721
geo020s08a0067v02;0.669085;0.866517;#i82;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.123116577015
geo020s08a0068v02;0.573515;0.763737;#i84;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.146304208974
geo020s08a0069v02;0.667648;0.897114;#i85;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.133330075162
geo020s08a0070v02;0.464491;0.650079;#i87;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.143558830884
geo020s08a0081v02;0.713665;0.892535;#i106;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.149333693982
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.150231792259
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.0975398434523
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.0956286122694
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.0968516328691
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.0977637164944
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.143830796016
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.131499336895
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.143788089283
geo020s08a0116v02;0.651338;0.837602;#i163;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.123631741606
geo020s08a0119v02;0.687219;0.909731;#i169;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.0935402378296
geo020s08a0127v02;0.554576;0.748508;#i183;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.141679702477
geo020s08a0128v02;0.702673;0.874722;#i187;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.142809259066
geo020s08a0158v02;0.656856;0.87783;#i224;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.14255851824
geo020s08a0191v02;0.635949;0.835588;#i255;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.145112704733
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.129718581792
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.132197333167
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.133779071154
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.155248419656
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.116663517543
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.137089344009
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.130186153551
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0120v02;0.524959;0.722921;#i175;pa;she;a;0.131681872078
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.132939109711
geo020s08a0008v02;0.651875;0.875807;#i7;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.136432796115
geo020s08a0064v02;0.602567;0.805867;#i77;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.124094384914
geo020s08a0067v02;0.669085;0.866517;#i82;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.133254479002
geo020s08a0068v02;0.573515;0.763737;#i84;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.133354220151
geo020s08a0069v02;0.667648;0.897114;#i85;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.115529627155
geo020s08a0070v02;0.464491;0.650079;#i87;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.149134851387
geo020s08a0081v02;0.713665;0.892535;#i106;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.128490501794
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.142748931666
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.145302601675
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.143150890831
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.139902142784
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.13271423721
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.127393782768
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.128697164365
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.112203540021
geo020s08a0116v02;0.651338;0.837602;#i163;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.106286774452
geo020s08a0119v02;0.687219;0.909731;#i169;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.13699857049
geo020s08a0120v02;0.524959;0.722921;#i175;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.141679702477
geo020s08a0128v02;0.702673;0.874722;#i187;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.120571665686
geo020s08a0158v02;0.656856;0.87783;#i224;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.128503439511
geo020s08a0191v02;0.635949;0.835588;#i255;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.125844928873
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.136874809601
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.109237668524
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.125871178844
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.149649866807
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.149235140606
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.168977590979
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.138102822609
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0127v02;0.554576;0.748508;#i183;p>a;she;a;0.150827868708
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.14616549447
geo020s08a0008v02;0.651875;0.875807;#i7;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.143623004947
geo020s08a0064v02;0.602567;0.805867;#i77;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.132878410069
geo020s08a0067v02;0.669085;0.866517;#i82;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.115347827156
geo020s08a0068v02;0.573515;0.763737;#i84;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.112507242404
geo020s08a0069v02;0.667648;0.897114;#i85;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.11858108137
geo020s08a0070v02;0.464491;0.650079;#i87;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.112556624836
geo020s08a0081v02;0.713665;0.892535;#i106;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.105864342602
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.110038224035
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.148676172387
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.139189725964
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.133814399406
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.138869376479
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.128250565282
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.139302275154
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.127008036683
geo020s08a0116v02;0.651338;0.837602;#i163;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.113161810784
geo020s08a0119v02;0.687219;0.909731;#i169;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.131671709042
geo020s08a0120v02;0.524959;0.722921;#i175;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.142809259066
geo020s08a0127v02;0.554576;0.748508;#i183;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.120571665686
geo020s08a0158v02;0.656856;0.87783;#i224;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.149111790579
geo020s08a0191v02;0.635949;0.835588;#i255;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.158563788947
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.134750470546
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.122804661565
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.105347440759
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.127656036448
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.152241604955
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.161620418765
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.141901530443
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0128v02;0.702673;0.874722;#i187;p>a;she;a;0.148496247197
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.136836025256
geo020s08a0008v02;0.651875;0.875807;#i7;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.11847423551
geo020s08a0064v02;0.602567;0.805867;#i77;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.133344851583
geo020s08a0067v02;0.669085;0.866517;#i82;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.142376929285
geo020s08a0068v02;0.573515;0.763737;#i84;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.150528867882
geo020s08a0069v02;0.667648;0.897114;#i85;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.126078980824
geo020s08a0070v02;0.464491;0.650079;#i87;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.15194490522
geo020s08a0081v02;0.713665;0.892535;#i106;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.158352615979
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.166677537743
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.14041869741
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.145840378782
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.148165492264
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.143971853196
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.12718415536
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.133227890921
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.146696773091
geo020s08a0116v02;0.651338;0.837602;#i163;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.126532046442
geo020s08a0119v02;0.687219;0.909731;#i169;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.151061495255
geo020s08a0120v02;0.524959;0.722921;#i175;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.14255851824
geo020s08a0127v02;0.554576;0.748508;#i183;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.128503439511
geo020s08a0128v02;0.702673;0.874722;#i187;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.149111790579
geo020s08a0191v02;0.635949;0.835588;#i255;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.136004497067
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.134504572256
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.13971438654
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.141889294314
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.160790141677
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.155516570741
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.174000175783
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.161814071934
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0158v02;0.656856;0.87783;#i224;p>a;she;a;0.159927303969
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.146906177657
geo020s08a0008v02;0.651875;0.875807;#i7;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.15633811025
geo020s08a0064v02;0.602567;0.805867;#i77;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.103180146723
geo020s08a0067v02;0.669085;0.866517;#i82;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.127048634965
geo020s08a0068v02;0.573515;0.763737;#i84;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.146915746192
geo020s08a0069v02;0.667648;0.897114;#i85;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.111139843862
geo020s08a0070v02;0.464491;0.650079;#i87;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.132613043713
geo020s08a0081v02;0.713665;0.892535;#i106;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.155863236839
geo020s08a0082v02;0.695336;0.862648;#i110;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.132276784279
geo020s08a0083v02;0.626276;0.850672;#i112;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.135075976565
geo020s08a0084v02;0.586568;0.790786;#i116;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.12625190981
geo020s08a0085v02;0.693574;0.909904;#i119;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.143733084966
geo020s08a0086v02;0.617647;0.844152;#i123;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.127197345918
geo020s08a0097v02;0.559913;0.767884;#i136;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.110861715534
geo020s08a0098v02;0.604954;0.80628;#i140;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.115461203848
geo020s08a0115v02;0.652687;0.853904;#i161;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.123646015482
geo020s08a0116v02;0.651338;0.837602;#i163;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.121042481889
geo020s08a0119v02;0.687219;0.909731;#i169;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.140777753257
geo020s08a0120v02;0.524959;0.722921;#i175;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.145112704733
geo020s08a0127v02;0.554576;0.748508;#i183;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.125844928873
geo020s08a0128v02;0.702673;0.874722;#i187;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.158563788947
geo020s08a0158v02;0.656856;0.87783;#i224;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.136004497067
geo020s08a0192v02;0.558224;0.745204;#i259;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.107587759337
geo020s08a0193v02;0.589835;0.775866;#i263;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.121434349423
geo020s08a0194v02;0.592133;0.749292;#i267;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.126810902238
geo020s08a0221v02;0.679503;0.858099;#i313;p>a;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.142516029409
geo020s08a0239v02;0.61372;0.83958;#i321;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.146716838717
geo020s08a0240v02;0.595207;0.780808;#i325;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.157141121008
geo020s08a0249v02;0.610461;0.844992;#i327;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.152977146996
geo020s08a0250v02;0.640967;0.8404;#i329;pa;geo020s08a0191v02;0.635949;0.835588;#i255;p>a;she;a;0.139405251862
geo020s08a0007v02;0.757004;0.977582;#i5;pa;geo020s08a0192v02;0.558224;0.745204;#i259;p>a;she;a;0.148282407932
